Bureau of Meteorology station number,Location,Latitude,Longitude,Product code,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality,Date,Rainfall category
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,3,0.0,0.0,Y,2012-09-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,4,0.0,0.0,Y,2012-09-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,5,0.0,0.0,Y,2012-09-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,6,3.2,1.0,Y,2012-09-06,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,7,32.2,1.0,Y,2012-09-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,8,6.0,1.0,Y,2012-09-08,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,9,2.6,1.0,Y,2012-09-09,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,10,0.0,0.0,Y,2012-09-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,11,0.0,0.0,Y,2012-09-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,12,0.0,0.0,Y,2012-09-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,13,14.2,1.0,Y,2012-09-13,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,14,2.0,1.0,Y,2012-09-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,15,1.8,1.0,Y,2012-09-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,16,0.0,0.0,Y,2012-09-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,17,1.6,1.0,Y,2012-09-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,18,0.0,0.0,Y,2012-09-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,19,1.4,1.0,Y,2012-09-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,20,0.0,0.0,Y,2012-09-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,21,0.0,0.0,Y,2012-09-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,22,6.8,1.0,Y,2012-09-22,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,23,0.0,0.0,Y,2012-09-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,24,1.6,1.0,Y,2012-09-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,25,0.8,1.0,Y,2012-09-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,26,2.6,1.0,Y,2012-09-26,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,27,0.0,0.0,Y,2012-09-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,28,0.0,0.0,Y,2012-09-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,29,19.0,1.0,Y,2012-09-29,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,9,30,4.0,1.0,Y,2012-09-30,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,1,1.6,1.0,Y,2012-10-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,2,0.0,0.0,Y,2012-10-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,3,0.0,0.0,Y,2012-10-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,4,0.0,0.0,Y,2012-10-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,5,0.0,0.0,Y,2012-10-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,6,0.0,0.0,Y,2012-10-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,7,9.0,1.0,Y,2012-10-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,8,0.8,1.0,Y,2012-10-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,9,0.0,0.0,Y,2012-10-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,10,14.6,1.0,Y,2012-10-10,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,11,0.0,0.0,Y,2012-10-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,12,2.8,1.0,Y,2012-10-12,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,13,18.0,1.0,Y,2012-10-13,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,14,0.8,1.0,Y,2012-10-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,15,0.0,0.0,Y,2012-10-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,16,0.0,0.0,Y,2012-10-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,17,8.6,1.0,Y,2012-10-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,18,0.0,0.0,Y,2012-10-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,19,0.0,0.0,Y,2012-10-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,20,1.0,1.0,Y,2012-10-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,21,0.0,0.0,Y,2012-10-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,22,3.6,1.0,Y,2012-10-22,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,23,0.0,0.0,Y,2012-10-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,24,0.0,0.0,Y,2012-10-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,25,0.0,0.0,Y,2012-10-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,26,7.2,1.0,Y,2012-10-26,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,27,15.4,1.0,Y,2012-10-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,28,0.0,0.0,Y,2012-10-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,29,0.0,0.0,Y,2012-10-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,30,0.0,0.0,Y,2012-10-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,10,31,0.0,0.0,Y,2012-10-31,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,1,18.6,1.0,Y,2012-11-01,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,2,7.4,1.0,Y,2012-11-02,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,3,0.0,0.0,Y,2012-11-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,4,0.0,0.0,Y,2012-11-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,5,0.0,0.0,Y,2012-11-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,6,2.0,1.0,Y,2012-11-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,7,8.0,1.0,Y,2012-11-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,8,0.6,1.0,Y,2012-11-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,9,0.0,0.0,Y,2012-11-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,10,2.4,1.0,Y,2012-11-10,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,11,0.0,0.0,Y,2012-11-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,12,0.0,0.0,Y,2012-11-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,13,0.0,0.0,Y,2012-11-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,14,0.0,0.0,Y,2012-11-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,15,0.0,0.0,Y,2012-11-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,16,0.0,0.0,Y,2012-11-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,17,0.0,0.0,Y,2012-11-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,19,8.2,2.0,Y,2012-11-19,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,20,0.0,0.0,Y,2012-11-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,21,0.0,0.0,Y,2012-11-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,22,0.0,0.0,Y,2012-11-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,23,0.0,0.0,Y,2012-11-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,24,0.0,0.0,Y,2012-11-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,25,0.0,0.0,Y,2012-11-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,26,0.0,0.0,Y,2012-11-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,27,14.6,1.0,Y,2012-11-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,28,7.6,1.0,Y,2012-11-28,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,29,0.0,0.0,Y,2012-11-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,11,30,0.0,0.0,Y,2012-11-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,1,6.0,1.0,Y,2012-12-01,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,2,2.0,1.0,Y,2012-12-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,3,0.0,0.0,Y,2012-12-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,4,5.0,1.0,Y,2012-12-04,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,5,22.8,1.0,Y,2012-12-05,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,6,3.8,1.0,Y,2012-12-06,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,7,0.0,0.0,Y,2012-12-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,8,0.0,0.0,Y,2012-12-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,9,0.0,0.0,Y,2012-12-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,10,0.0,0.0,Y,2012-12-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,11,0.0,0.0,Y,2012-12-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,12,0.0,0.0,Y,2012-12-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,13,0.0,0.0,Y,2012-12-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,14,3.2,1.0,Y,2012-12-14,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,15,5.0,1.0,Y,2012-12-15,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,16,2.0,1.0,Y,2012-12-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,17,4.6,1.0,Y,2012-12-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,18,0.0,0.0,Y,2012-12-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,19,0.0,0.0,Y,2012-12-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,20,8.0,1.0,Y,2012-12-20,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,21,0.0,0.0,Y,2012-12-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,22,0.0,0.0,Y,2012-12-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,23,0.0,0.0,Y,2012-12-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,24,0.0,0.0,Y,2012-12-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,25,0.0,0.0,Y,2012-12-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,26,0.0,0.0,Y,2012-12-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,27,0.0,0.0,Y,2012-12-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,28,1.4,1.0,Y,2012-12-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,29,0.4,1.0,Y,2012-12-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,30,0.0,0.0,Y,2012-12-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2012,12,31,0.0,0.0,Y,2012-12-31,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,1,0.0,0.0,Y,2013-01-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,2,0.0,0.0,Y,2013-01-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,3,0.0,0.0,Y,2013-01-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,4,0.0,0.0,Y,2013-01-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,5,0.0,0.0,Y,2013-01-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,6,0.0,0.0,Y,2013-01-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,7,0.0,0.0,Y,2013-01-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,8,0.0,0.0,Y,2013-01-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,9,8.2,1.0,Y,2013-01-09,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,10,0.0,0.0,Y,2013-01-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,11,0.0,0.0,Y,2013-01-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,12,0.0,0.0,Y,2013-01-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,13,0.0,0.0,Y,2013-01-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,14,0.0,0.0,Y,2013-01-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,15,0.0,0.0,Y,2013-01-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,16,0.0,0.0,Y,2013-01-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,17,0.0,0.0,Y,2013-01-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,18,0.0,0.0,Y,2013-01-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,19,0.0,0.0,Y,2013-01-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,20,0.0,0.0,Y,2013-01-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,21,0.0,0.0,Y,2013-01-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,22,0.0,0.0,Y,2013-01-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,23,0.0,0.0,Y,2013-01-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,24,0.0,0.0,Y,2013-01-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,25,0.0,0.0,Y,2013-01-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,26,0.0,0.0,Y,2013-01-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,27,0.6,1.0,Y,2013-01-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,28,0.0,0.0,Y,2013-01-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,29,3.8,1.0,Y,2013-01-29,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,30,0.0,0.0,Y,2013-01-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,1,31,0.0,0.0,Y,2013-01-31,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,1,11.4,1.0,Y,2013-02-01,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,2,0.0,0.0,Y,2013-02-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,3,1.8,1.0,Y,2013-02-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,4,0.0,0.0,Y,2013-02-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,5,0.0,0.0,Y,2013-02-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,6,0.0,0.0,Y,2013-02-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,7,0.0,0.0,Y,2013-02-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,8,0.0,0.0,Y,2013-02-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,9,0.0,0.0,Y,2013-02-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,10,1.8,1.0,Y,2013-02-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,11,0.0,0.0,Y,2013-02-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,12,0.0,0.0,Y,2013-02-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,13,0.0,0.0,Y,2013-02-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,14,0.0,0.0,Y,2013-02-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,15,2.6,1.0,Y,2013-02-15,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,16,0.0,0.0,Y,2013-02-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,17,0.0,0.0,Y,2013-02-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,18,0.0,0.0,Y,2013-02-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,19,0.0,0.0,Y,2013-02-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,20,0.0,0.0,Y,2013-02-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,21,0.0,0.0,Y,2013-02-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,22,1.0,1.0,Y,2013-02-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,23,0.0,0.0,Y,2013-02-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,24,0.0,0.0,Y,2013-02-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,25,0.0,0.0,Y,2013-02-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,26,19.4,1.0,Y,2013-02-26,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,27,11.6,1.0,Y,2013-02-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,2,28,18.4,1.0,Y,2013-02-28,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,1,0.4,1.0,Y,2013-03-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,2,0.0,0.0,Y,2013-03-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,3,0.0,0.0,Y,2013-03-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,4,0.0,0.0,Y,2013-03-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,5,0.0,0.0,Y,2013-03-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,6,0.0,0.0,Y,2013-03-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,7,0.0,0.0,Y,2013-03-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,8,0.0,0.0,Y,2013-03-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,9,0.0,0.0,Y,2013-03-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,10,0.0,0.0,Y,2013-03-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,11,0.0,0.0,Y,2013-03-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,12,0.0,0.0,Y,2013-03-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,13,0.0,0.0,Y,2013-03-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,14,0.0,0.0,Y,2013-03-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,15,0.0,0.0,Y,2013-03-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,16,0.0,0.0,Y,2013-03-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,17,15.0,1.0,Y,2013-03-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,18,1.8,1.0,Y,2013-03-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,19,0.0,0.0,Y,2013-03-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,20,0.0,0.0,Y,2013-03-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,21,4.0,1.0,Y,2013-03-21,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,22,4.0,1.0,Y,2013-03-22,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,23,0.0,0.0,Y,2013-03-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,24,0.0,0.0,Y,2013-03-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,25,0.0,0.0,Y,2013-03-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,26,0.0,0.0,Y,2013-03-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,27,0.0,0.0,Y,2013-03-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,28,29.6,1.0,Y,2013-03-28,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,29,2.0,1.0,Y,2013-03-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,30,0.0,0.0,Y,2013-03-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,3,31,5.0,1.0,Y,2013-03-31,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,1,3.4,1.0,Y,2013-04-01,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,2,0.4,1.0,Y,2013-04-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,3,5.8,1.0,Y,2013-04-03,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,4,0.0,0.0,Y,2013-04-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,5,0.0,0.0,Y,2013-04-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,6,0.0,0.0,Y,2013-04-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,7,0.0,0.0,Y,2013-04-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,8,0.0,0.0,Y,2013-04-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,9,0.0,0.0,Y,2013-04-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,10,0.0,0.0,Y,2013-04-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,11,0.8,1.0,Y,2013-04-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,12,0.0,0.0,Y,2013-04-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,13,0.0,0.0,Y,2013-04-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,14,0.6,1.0,Y,2013-04-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,15,6.0,1.0,Y,2013-04-15,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,16,0.0,0.0,Y,2013-04-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,17,0.0,0.0,Y,2013-04-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,18,0.0,0.0,Y,2013-04-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,19,6.2,1.0,Y,2013-04-19,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,20,0.0,0.0,Y,2013-04-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,21,0.0,0.0,Y,2013-04-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,22,4.2,1.0,Y,2013-04-22,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,23,9.4,1.0,Y,2013-04-23,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,24,0.0,0.0,Y,2013-04-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,25,2.6,1.0,Y,2013-04-25,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,26,0.0,0.0,Y,2013-04-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,27,0.0,0.0,Y,2013-04-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,28,0.0,0.0,Y,2013-04-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,29,0.0,0.0,Y,2013-04-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,4,30,0.0,0.0,Y,2013-04-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,1,0.0,0.0,Y,2013-05-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,2,6.2,1.0,Y,2013-05-02,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,3,0.0,0.0,Y,2013-05-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,4,6.6,1.0,Y,2013-05-04,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,5,0.0,0.0,Y,2013-05-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,6,0.0,0.0,Y,2013-05-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,7,2.6,1.0,Y,2013-05-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,8,0.0,0.0,Y,2013-05-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,9,0.0,0.0,Y,2013-05-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,10,0.0,0.0,Y,2013-05-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,11,0.0,0.0,Y,2013-05-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,12,0.0,0.0,Y,2013-05-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,13,7.4,1.0,Y,2013-05-13,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,14,4.4,1.0,Y,2013-05-14,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,15,4.2,1.0,Y,2013-05-15,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,16,15.6,1.0,Y,2013-05-16,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,17,21.0,1.0,Y,2013-05-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2013,5,18,4.6,1.0,Y,2013-05-18,1
